timestamp,packet_size,ttl,proto,csum,src_ip,dst_ip,src_port,dst_port,tcp_flag,type_icmp,code_icmp,csum_icmp,port_no,rx_bytes_ave,tx_bytes_ave,request_type,id,label
17:32.0,54,128,6,0,192.168.31.185,59.200.237.122,80,46553,20,0,0,0,0,54,477.593118,tcp,59.200.237.122192.168.31.1854655380,malicious
17:32.0,42,128,1,0,192.168.31.185,121.169.115.21,0,0,0,0,0,65535,0,42,477.5513705,icmp,121.169.115.21192.168.31.18500,normal
17:32.0,42,128,1,0,192.168.31.185,173.104.252.203,0,0,0,0,0,65535,0,42,477.509631,icmp,173.104.252.203192.168.31.18500,normal
17:32.1,54,128,6,0,192.168.31.185,162.247.243.29,61186,443,16,0,0,0,0,358.8914474,477.4690494,tcp,162.247.243.29192.168.31.18544361186,normal
17:32.1,54,128,6,0,192.168.31.185,59.50.212.222,80,56828,20,0,0,0,0,54,477.4284756,tcp,59.50.212.222192.168.31.1855682880,malicious
17:32.1,42,128,1,0,192.168.31.185,36.131.147.200,0,0,0,0,0,65535,0,42,477.3867599,icmp,36.131.147.200192.168.31.18500,normal
17:32.1,42,128,1,0,192.168.31.185,93.30.176.7,0,0,0,0,0,65535,0,42,477.3450522,icmp,93.30.176.7192.168.31.18500,normal
17:32.1,42,128,1,0,192.168.31.185,36.137.9.94,0,0,0,0,0,65535,0,42,477.3033525,icmp,36.137.9.94192.168.31.18500,normal
17:32.1,54,128,6,0,192.168.31.185,74.103.201.28,80,17825,20,0,0,0,0,54,477.2628101,tcp,74.103.201.28192.168.31.1851782580,malicious
17:32.1,42,128,1,0,192.168.31.185,165.80.211.198,0,0,0,0,0,65535,0,42,477.2211262,icmp,165.80.211.198192.168.31.18500,normal
17:32.1,54,128,6,0,192.168.31.185,78.177.201.51,80,28565,20,0,0,0,0,54,477.1805994,tcp,78.177.201.51192.168.31.1852856580,malicious
17:32.1,42,128,1,0,192.168.31.185,204.40.156.16,0,0,0,0,0,65535,0,42,477.1389314,icmp,204.40.156.16192.168.31.18500,normal
17:32.1,42,128,1,0,192.168.31.185,195.239.177.74,0,0,0,0,0,65535,0,42,477.0972714,icmp,195.239.177.74192.168.31.18500,normal
17:32.1,42,128,1,0,192.168.31.185,118.182.117.169,0,0,0,0,0,65535,0,42,477.0556194,icmp,118.182.117.169192.168.31.18500,normal
17:32.1,42,128,1,0,192.168.31.185,99.153.100.63,0,0,0,0,0,65535,0,42,477.0139753,icmp,99.153.100.63192.168.31.18500,normal
17:32.1,54,128,6,0,192.168.31.185,24.13.240.141,80,61953,20,0,0,0,0,54,476.9734877,tcp,24.13.240.141192.168.31.1856195380,malicious
17:32.1,42,128,1,0,192.168.31.185,45.241.15.7,0,0,0,0,0,65535,0,42,476.9318595,icmp,45.241.15.7192.168.31.18500,normal
17:32.1,42,128,1,0,192.168.31.185,181.42.187.177,0,0,0,0,0,65535,0,42,476.8902392,icmp,181.42.187.177192.168.31.18500,normal
17:32.1,42,128,1,0,192.168.31.185,81.76.218.248,0,0,0,0,0,65535,0,42,476.8486269,icmp,81.76.218.248192.168.31.18500,normal
17:32.2,42,128,1,0,192.168.31.185,141.147.57.205,0,0,0,0,0,65535,0,42,476.8070226,icmp,141.147.57.205192.168.31.18500,normal
17:32.2,54,128,6,0,192.168.31.185,131.219.78.233,80,1226,20,0,0,0,0,54,476.7665742,tcp,131.219.78.233192.168.31.185122680,malicious
17:32.2,54,128,6,0,192.168.31.185,18.152.106.94,80,31845,20,0,0,0,0,54,476.7261335,tcp,18.152.106.94192.168.31.1853184580,malicious
17:32.2,42,128,1,0,192.168.31.185,177.91.15.124,0,0,0,0,0,65535,0,42,476.6845528,icmp,177.91.15.124192.168.31.18500,normal
17:32.2,42,1,1,0,192.168.31.185,230.124.15.91,0,0,0,0,0,65535,0,42,476.6429801,icmp,230.124.15.91192.168.31.18500,normal
17:32.2,42,128,1,0,192.168.31.185,108.30.109.146,0,0,0,0,0,65535,0,42,476.6014153,icmp,108.30.109.146192.168.31.18500,normal
17:32.2,54,128,6,0,192.168.31.185,214.122.186.6,80,35977,20,0,0,0,0,54,476.5610059,tcp,214.122.186.6192.168.31.1853597780,malicious
17:32.2,54,128,6,0,192.168.31.185,74.26.26.146,80,23594,20,0,0,0,0,54,476.5206043,tcp,74.26.26.146192.168.31.1852359480,malicious
17:32.2,42,128,1,0,192.168.31.185,12.120.252.32,0,0,0,0,0,65535,0,42,476.4790631,icmp,12.120.252.32192.168.31.18500,normal
17:32.2,54,128,6,0,192.168.31.185,72.118.5.115,80,45308,20,0,0,0,0,54,476.438677,tcp,72.118.5.115192.168.31.1854530880,malicious
17:32.3,42,128,1,0,192.168.31.185,10.76.240.140,0,0,0,0,0,65535,0,42,476.3971516,icmp,10.76.240.140192.168.31.18500,normal
17:32.3,54,128,6,0,192.168.31.185,132.143.224.92,80,27021,20,0,0,0,0,54,476.356781,tcp,132.143.224.92192.168.31.1852702180,malicious
17:32.3,54,128,6,0,192.168.31.185,194.236.91.178,80,1746,20,0,0,0,0,54,476.3164182,tcp,194.236.91.178192.168.31.185174680,malicious
17:32.3,42,128,1,0,192.168.31.185,123.35.38.115,0,0,0,0,0,65535,0,42,476.2749164,icmp,123.35.38.115192.168.31.18500,normal
17:32.3,42,128,1,0,192.168.31.185,48.221.38.137,0,0,0,0,0,65535,0,42,476.2334225,icmp,48.221.38.137192.168.31.18500,normal
17:32.3,42,128,1,0,192.168.31.185,200.9.11.23,0,0,0,0,0,65535,0,42,476.1919366,icmp,200.9.11.23192.168.31.18500,normal
17:32.3,42,128,1,0,192.168.31.185,134.221.146.64,0,0,0,0,0,65535,0,42,476.1504585,icmp,134.221.146.64192.168.31.18500,normal
17:32.3,42,128,1,0,192.168.31.185,74.61.147.38,0,0,0,0,0,65535,0,42,476.1089884,icmp,74.61.147.38192.168.31.18500,normal
17:32.3,54,128,6,0,192.168.31.185,49.214.248.175,80,50472,20,0,0,0,0,54,476.0686724,tcp,49.214.248.175192.168.31.1855047280,malicious
17:32.4,42,128,1,0,192.168.31.185,77.49.173.218,0,0,0,0,0,65535,0,42,476.027218,icmp,77.49.173.218192.168.31.18500,normal
17:32.4,42,128,1,0,192.168.31.185,180.153.209.154,0,0,0,0,0,65535,0,42,475.9857716,icmp,180.153.209.154192.168.31.18500,normal
17:32.4,54,128,6,0,192.168.31.185,131.24.243.162,80,25771,20,0,0,0,0,54,475.9454789,tcp,131.24.243.162192.168.31.1852577180,malicious
17:32.4,42,128,1,0,192.168.31.185,115.220.187.50,0,0,0,0,0,65535,0,42,475.9040481,icmp,115.220.187.50192.168.31.18500,normal
17:32.4,54,128,6,0,192.168.31.185,122.92.195.53,80,52029,20,0,0,0,0,54,475.8637709,tcp,122.92.195.53192.168.31.1855202980,malicious
17:32.4,42,1,1,0,192.168.31.185,239.3.54.184,0,0,0,0,0,65535,0,42,475.8223559,icmp,239.3.54.184192.168.31.18500,normal
17:32.4,54,128,6,0,192.168.31.185,136.101.76.201,80,27401,20,0,0,0,0,54,475.7820941,tcp,136.101.76.201192.168.31.1852740180,malicious
17:32.4,54,128,6,0,192.168.31.185,28.254.118.145,80,29182,20,0,0,0,0,54,475.74184,tcp,28.254.118.145192.168.31.1852918280,malicious
17:32.4,42,128,1,0,192.168.31.185,139.32.83.220,0,0,0,0,0,65535,0,42,475.7004485,icmp,139.32.83.220192.168.31.18500,normal
17:32.4,54,128,6,0,192.168.31.185,55.150.141.247,80,22642,20,0,0,0,0,54,475.6602099,tcp,55.150.141.247192.168.31.1852264280,malicious
17:32.4,54,128,6,0,192.168.31.185,116.210.94.50,80,50144,20,0,0,0,0,54,475.619979,tcp,116.210.94.50192.168.31.1855014480,malicious
17:32.4,54,128,6,0,192.168.31.185,152.15.4.193,80,59369,20,0,0,0,0,54,475.5797558,tcp,152.15.4.193192.168.31.1855936980,malicious
17:32.4,54,128,6,0,192.168.31.185,55.181.219.247,80,13433,20,0,0,0,0,54,475.5395402,tcp,55.181.219.247192.168.31.1851343380,malicious
17:32.5,42,128,1,0,192.168.31.185,216.16.52.116,0,0,0,0,0,65535,0,42,475.4981877,icmp,216.16.52.116192.168.31.18500,normal
17:32.5,54,128,6,0,192.168.31.185,172.125.101.204,80,44299,20,0,0,0,0,54,475.4579876,tcp,172.125.101.204192.168.31.1854429980,malicious
17:32.5,54,128,6,0,192.168.31.185,16.132.81.30,80,8558,20,0,0,0,0,54,475.4177952,tcp,16.132.81.30192.168.31.185855880,malicious
17:32.5,42,128,1,0,192.168.31.185,152.223.110.20,0,0,0,0,0,65535,0,42,475.3764661,icmp,152.223.110.20192.168.31.18500,normal
17:32.5,42,128,1,0,192.168.31.185,184.59.130.201,0,0,0,0,0,65535,0,42,475.3351449,icmp,184.59.130.201192.168.31.18500,normal
17:32.5,54,128,6,0,192.168.31.185,163.221.32.40,80,33727,20,0,0,0,0,54,475.2949757,tcp,163.221.32.40192.168.31.1853372780,malicious
17:32.5,42,128,1,0,192.168.31.185,199.199.129.21,0,0,0,0,0,65535,0,42,475.2536702,icmp,199.199.129.21192.168.31.18500,normal
17:32.5,54,128,6,0,192.168.31.185,89.17.227.124,80,43039,20,0,0,0,0,54,475.2135163,tcp,89.17.227.124192.168.31.1854303980,malicious
17:32.5,42,128,1,0,192.168.31.185,90.219.106.228,0,0,0,0,0,65535,0,42,475.1722265,icmp,90.219.106.228192.168.31.18500,normal
17:32.5,42,128,1,0,192.168.31.185,154.23.27.189,0,0,0,0,0,65535,0,42,475.1309444,icmp,154.23.27.189192.168.31.18500,normal
17:32.5,42,128,1,0,192.168.31.185,110.245.105.182,0,0,0,0,0,65535,0,42,475.0896703,icmp,110.245.105.182192.168.31.18500,normal
17:32.5,42,128,1,0,192.168.31.185,190.129.16.242,0,0,0,0,0,65535,0,42,475.048404,icmp,190.129.16.242192.168.31.18500,normal
17:32.5,42,128,1,0,192.168.31.185,182.70.73.191,0,0,0,0,0,65535,0,42,475.0071456,icmp,182.70.73.191192.168.31.18500,normal
17:32.5,54,128,6,0,192.168.31.185,34.199.7.211,80,47855,20,0,0,0,0,54,474.9670382,tcp,34.199.7.211192.168.31.1854785580,malicious
17:32.6,54,1,6,0,192.168.31.185,229.128.50.254,80,29691,20,0,0,0,0,54,474.9269385,tcp,229.128.50.254192.168.31.1852969180,malicious
17:32.6,42,128,1,0,192.168.31.185,84.242.83.108,0,0,0,0,0,65535,0,42,474.8857034,icmp,84.242.83.108192.168.31.18500,normal
17:32.6,54,128,6,0,192.168.31.185,192.129.223.144,80,6441,20,0,0,0,0,54,474.845619,tcp,192.129.223.144192.168.31.185644180,malicious
17:32.6,54,128,6,0,192.168.31.185,75.61.26.12,80,39549,20,0,0,0,0,54,474.8055423,tcp,75.61.26.12192.168.31.1853954980,malicious
17:32.6,42,128,1,0,192.168.31.185,93.117.137.234,0,0,0,0,0,65535,0,42,474.7643306,icmp,93.117.137.234192.168.31.18500,normal
17:32.6,54,128,6,0,192.168.31.185,16.107.21.78,80,23128,20,0,0,0,0,54,474.7242693,tcp,16.107.21.78192.168.31.1852312880,malicious
17:32.6,54,128,6,0,192.168.31.185,15.70.123.62,80,22132,20,0,0,0,0,54,474.6842155,tcp,15.70.123.62192.168.31.1852213280,malicious
17:32.6,42,128,1,0,192.168.31.185,164.235.105.21,0,0,0,0,0,65535,0,42,474.6430271,icmp,164.235.105.21192.168.31.18500,normal
17:32.6,54,128,6,0,192.168.31.185,177.55.86.118,80,45424,20,0,0,0,0,54,474.6029888,tcp,177.55.86.118192.168.31.1854542480,malicious
17:32.7,42,128,1,0,192.168.31.185,59.82.117.195,0,0,0,0,0,65535,0,42,474.5618159,icmp,59.82.117.195192.168.31.18500,normal
17:32.7,42,128,1,0,192.168.31.185,113.53.9.41,0,0,0,0,0,65535,0,42,474.5206509,icmp,113.53.9.41192.168.31.18500,normal
17:32.7,42,128,1,0,192.168.31.185,133.52.7.124,0,0,0,0,0,65535,0,42,474.4794938,icmp,133.52.7.124192.168.31.18500,normal
17:32.7,54,128,6,0,192.168.31.185,160.206.29.170,80,21412,20,0,0,0,0,54,474.4394862,tcp,160.206.29.170192.168.31.1852141280,malicious
17:32.7,54,128,6,0,192.168.31.185,16.195.245.156,80,4430,20,0,0,0,0,54,474.3994863,tcp,16.195.245.156192.168.31.185443080,malicious
17:32.7,54,1,6,0,192.168.31.185,234.108.187.28,80,19117,20,0,0,0,0,54,474.3594939,tcp,234.108.187.28192.168.31.1851911780,malicious
17:32.7,54,128,6,0,192.168.31.185,102.166.200.222,80,43374,20,0,0,0,0,54,474.3195092,tcp,102.166.200.222192.168.31.1854337480,malicious
17:32.7,54,128,6,0,192.168.31.185,43.167.63.27,80,57550,20,0,0,0,0,54,474.2795321,tcp,43.167.63.27192.168.31.1855755080,malicious
17:32.7,54,128,6,0,192.168.31.185,16.13.224.205,80,34410,20,0,0,0,0,54,474.2395625,tcp,16.13.224.205192.168.31.1853441080,malicious
17:32.7,54,128,6,0,192.168.31.185,103.188.136.206,80,62801,20,0,0,0,0,54,474.1996006,tcp,103.188.136.206192.168.31.1856280180,malicious
17:32.7,54,128,6,0,192.168.31.185,71.43.149.135,80,35939,20,0,0,0,0,54,474.1596463,tcp,71.43.149.135192.168.31.1853593980,malicious
17:32.7,54,128,6,0,192.168.31.185,50.34.79.147,80,41515,20,0,0,0,0,54,474.1196996,tcp,50.34.79.147192.168.31.1854151580,malicious
17:32.7,42,128,1,0,192.168.31.185,168.21.83.194,0,0,0,0,0,65535,0,42,474.0786196,icmp,168.21.83.194192.168.31.18500,normal
17:32.7,54,128,6,0,192.168.31.185,18.88.3.100,80,51958,20,0,0,0,0,54,474.0386882,tcp,18.88.3.100192.168.31.1855195880,malicious
17:32.8,42,128,1,0,192.168.31.185,97.239.42.251,0,0,0,0,0,65535,0,42,473.9976238,icmp,97.239.42.251192.168.31.18500,normal
17:32.8,42,128,1,0,192.168.31.185,198.31.204.90,0,0,0,0,0,65535,0,42,473.9565672,icmp,198.31.204.90192.168.31.18500,normal
17:32.8,54,128,6,0,192.168.31.185,205.168.198.3,80,9565,20,0,0,0,0,54,473.9166587,tcp,205.168.198.3192.168.31.185956580,malicious
17:32.8,42,128,1,0,192.168.31.185,209.66.168.43,0,0,0,0,0,65535,0,42,473.8756176,icmp,209.66.168.43192.168.31.18500,normal
17:32.8,42,128,1,0,192.168.31.185,209.37.177.31,0,0,0,0,0,65535,0,42,473.8345843,icmp,209.37.177.31192.168.31.18500,normal
17:32.8,42,128,1,0,192.168.31.185,15.214.84.233,0,0,0,0,0,65535,0,42,473.7935588,icmp,15.214.84.233192.168.31.18500,normal
17:32.8,54,128,6,0,192.168.31.185,110.46.54.50,80,63457,20,0,0,0,0,54,473.753681,tcp,110.46.54.50192.168.31.1856345780,malicious
17:32.8,42,128,1,0,192.168.31.185,153.18.158.150,0,0,0,0,0,65535,0,42,473.712671,icmp,153.18.158.150192.168.31.18500,normal
17:32.8,42,128,1,0,192.168.31.185,3.56.156.228,0,0,0,0,0,65535,0,42,473.6716687,icmp,3.56.156.228192.168.31.18500,normal
17:32.8,42,128,1,0,192.168.31.185,215.79.78.40,0,0,0,0,0,65535,0,42,473.6306743,icmp,215.79.78.40192.168.31.18500,normal
17:32.8,42,128,1,0,192.168.31.185,120.63.160.145,0,0,0,0,0,65535,0,42,473.5896876,icmp,120.63.160.145192.168.31.18500,normal
17:32.8,54,128,6,0,192.168.31.185,170.74.137.93,80,63385,20,0,0,0,0,54,473.5498481,tcp,170.74.137.93192.168.31.1856338580,malicious
17:32.8,42,128,1,0,192.168.31.185,191.138.170.246,0,0,0,0,0,65535,0,42,473.5088769,icmp,191.138.170.246192.168.31.18500,normal
17:32.8,42,128,1,0,192.168.31.185,39.86.95.196,0,0,0,0,0,65535,0,42,473.4679134,icmp,39.86.95.196192.168.31.18500,normal
17:32.9,54,128,6,0,192.168.31.185,104.45.226.189,80,52729,20,0,0,0,0,54,473.4280968,tcp,104.45.226.189192.168.31.1855272980,malicious
17:32.9,42,128,1,0,192.168.31.185,132.77.100.42,0,0,0,0,0,65535,0,42,473.3871488,icmp,132.77.100.42192.168.31.18500,normal
17:32.9,54,128,6,0,192.168.31.185,60.145.186.188,80,23701,20,0,0,0,0,54,473.3473474,tcp,60.145.186.188192.168.31.1852370180,malicious
17:32.9,42,128,1,0,192.168.31.185,160.35.138.148,0,0,0,0,0,65535,0,42,473.3064149,icmp,160.35.138.148192.168.31.18500,normal
17:32.9,42,128,1,0,192.168.31.185,63.123.22.247,0,0,0,0,0,65535,0,42,473.2654901,icmp,63.123.22.247192.168.31.18500,normal
17:32.9,42,128,1,0,192.168.31.185,4.207.121.33,0,0,0,0,0,65535,0,42,473.2245731,icmp,4.207.121.33192.168.31.18500,normal
17:32.9,54,128,6,0,192.168.31.185,77.194.112.153,80,26014,20,0,0,0,0,54,473.1848022,tcp,77.194.112.153192.168.31.1852601480,malicious
17:32.9,42,128,1,0,192.168.31.185,205.244.73.10,0,0,0,0,0,65535,0,42,473.1439006,icmp,205.244.73.10192.168.31.18500,normal
17:32.9,42,128,1,0,192.168.31.185,184.173.175.36,0,0,0,0,0,65535,0,42,473.1030067,icmp,184.173.175.36192.168.31.18500,normal
17:32.9,42,128,1,0,192.168.31.185,65.53.158.54,0,0,0,0,0,65535,0,42,473.0621206,icmp,65.53.158.54192.168.31.18500,normal
17:32.9,55,128,6,0,192.168.31.185,185.199.110.154,61155,443,16,0,0,0,0,335.0333333,473.0224751,tcp,185.199.110.154192.168.31.18544361155,normal
17:32.9,54,128,6,0,192.168.31.185,111.71.202.178,80,64277,20,0,0,0,0,54,472.9827423,tcp,111.71.202.178192.168.31.1856427780,malicious
17:33.0,54,128,6,0,192.168.31.185,88.213.1.68,80,49659,20,0,0,0,0,54,472.943017,tcp,88.213.1.68192.168.31.1854965980,malicious
17:33.0,42,128,1,0,192.168.31.185,188.161.4.62,0,0,0,0,0,65535,0,42,472.9021615,icmp,188.161.4.62192.168.31.18500,normal
17:33.0,54,128,6,0,192.168.31.185,175.183.82.200,80,52486,20,0,0,0,0,54,472.8624514,tcp,175.183.82.200192.168.31.1855248680,malicious
17:33.0,54,128,6,0,192.168.31.185,147.180.125.196,80,1720,20,0,0,0,0,54,472.8227488,tcp,147.180.125.196192.168.31.185172080,malicious
17:33.0,42,128,1,0,192.168.31.185,38.100.73.68,0,0,0,0,0,65535,0,42,472.7819164,icmp,38.100.73.68192.168.31.18500,normal
17:33.0,54,128,6,0,192.168.31.185,196.119.145.24,80,61822,20,0,0,0,0,54,472.742229,tcp,196.119.145.24192.168.31.1856182280,malicious
17:33.0,54,128,6,0,192.168.31.185,120.182.93.119,80,38509,20,0,0,0,0,54,472.702549,tcp,120.182.93.119192.168.31.1853850980,malicious
17:33.0,42,128,1,0,192.168.31.185,2.233.243.165,0,0,0,0,0,65535,0,42,472.6617396,icmp,2.233.243.165192.168.31.18500,normal
17:33.0,54,128,6,0,192.168.31.185,215.73.142.38,80,52440,20,0,0,0,0,54,472.6220748,tcp,215.73.142.38192.168.31.1855244080,malicious
17:33.0,66,59,6,7126,185.199.110.154,192.168.31.185,443,61155,16,0,0,0,0,472.5835544,326.3548387,tcp,192.168.31.185185.199.110.15461155443,normal
17:33.0,42,128,1,0,192.168.31.185,130.96.126.72,0,0,0,0,0,65535,0,42,472.5427678,icmp,130.96.126.72192.168.31.18500,normal
17:33.0,42,128,1,0,192.168.31.185,140.126.11.59,0,0,0,0,0,65535,0,42,472.501989,icmp,140.126.11.59192.168.31.18500,normal
17:33.0,54,128,6,0,192.168.31.185,120.191.5.89,80,23323,20,0,0,0,0,54,472.4623544,tcp,120.191.5.89192.168.31.1852332380,malicious
17:33.0,54,128,6,0,192.168.31.185,2.53.137.145,80,44526,20,0,0,0,0,54,472.4227273,tcp,2.53.137.145192.168.31.1854452680,malicious
17:33.1,42,128,1,0,192.168.31.185,31.182.212.84,0,0,0,0,0,65535,0,42,472.3819714,icmp,31.182.212.84192.168.31.18500,normal
17:33.1,42,128,1,0,192.168.31.185,156.159.116.204,0,0,0,0,0,65535,0,42,472.3412233,icmp,156.159.116.204192.168.31.18500,normal
17:33.1,54,128,6,0,192.168.31.185,215.141.206.3,80,42590,20,0,0,0,0,54,472.3016189,tcp,215.141.206.3192.168.31.1854259080,malicious
17:33.1,54,128,6,0,192.168.31.185,76.202.68.158,80,2844,20,0,0,0,0,54,472.262022,tcp,76.202.68.158192.168.31.185284480,malicious
17:33.1,54,128,6,0,192.168.31.185,68.254.39.246,80,57279,20,0,0,0,0,54,472.2224326,tcp,68.254.39.246192.168.31.1855727980,malicious
17:33.1,54,128,6,0,192.168.31.185,197.8.184.105,80,39833,20,0,0,0,0,54,472.1828507,tcp,197.8.184.105192.168.31.1853983380,malicious
17:33.1,42,128,1,0,192.168.31.185,52.161.230.115,0,0,0,0,0,65535,0,42,472.1421406,icmp,52.161.230.115192.168.31.18500,normal
17:33.1,54,128,6,0,192.168.31.185,33.108.94.63,80,58288,20,0,0,0,0,54,472.1025738,tcp,33.108.94.63192.168.31.1855828880,malicious
17:33.2,42,128,1,0,192.168.31.185,183.167.39.214,0,0,0,0,0,65535,0,42,472.0618791,icmp,183.167.39.214192.168.31.18500,normal
17:33.2,54,128,6,0,192.168.31.185,70.222.52.241,80,32937,20,0,0,0,0,54,472.0223273,tcp,70.222.52.241192.168.31.1853293780,malicious
17:33.2,42,128,1,0,192.168.31.185,99.241.251.187,0,0,0,0,0,65535,0,42,471.9816479,icmp,99.241.251.187192.168.31.18500,normal
17:33.2,42,128,1,0,192.168.31.185,30.99.75.30,0,0,0,0,0,65535,0,42,471.9409762,icmp,30.99.75.30192.168.31.18500,normal
17:33.2,42,128,1,0,192.168.31.185,138.138.196.161,0,0,0,0,0,65535,0,42,471.9003121,icmp,138.138.196.161192.168.31.18500,normal
17:33.2,54,128,6,0,192.168.31.185,99.111.163.220,80,13072,20,0,0,0,0,54,471.8607906,tcp,99.111.163.220192.168.31.1851307280,malicious
17:33.2,54,128,6,0,192.168.31.185,203.165.26.56,80,14210,20,0,0,0,0,54,471.8212766,tcp,203.165.26.56192.168.31.1851421080,malicious
17:33.2,42,128,1,0,192.168.31.185,27.11.127.130,0,0,0,0,0,65535,0,42,471.7806354,icmp,27.11.127.130192.168.31.18500,normal
17:33.2,54,128,6,0,192.168.31.185,42.181.238.29,80,15746,20,0,0,0,0,54,471.7411364,tcp,42.181.238.29192.168.31.1851574680,malicious
17:33.2,42,128,1,0,192.168.31.185,59.124.246.78,0,0,0,0,0,65535,0,42,471.7005105,icmp,59.124.246.78192.168.31.18500,normal
17:33.3,54,128,6,0,192.168.31.185,31.60.173.46,80,51616,20,0,0,0,0,54,471.6610266,tcp,31.60.173.46192.168.31.1855161680,malicious
17:33.3,42,128,1,0,192.168.31.185,84.169.112.114,0,0,0,0,0,65535,0,42,471.6204159,icmp,84.169.112.114192.168.31.18500,normal
17:33.3,54,128,6,0,192.168.31.185,60.107.183.93,80,40027,20,0,0,0,0,54,471.580947,tcp,60.107.183.93192.168.31.1854002780,malicious
17:33.3,42,128,1,0,192.168.31.185,35.230.201.218,0,0,0,0,0,65535,0,42,471.5403515,icmp,35.230.201.218192.168.31.18500,normal
17:33.3,42,128,1,0,192.168.31.185,93.23.186.12,0,0,0,0,0,65535,0,42,471.4997638,icmp,93.23.186.12192.168.31.18500,normal
17:33.3,42,128,1,0,192.168.31.185,89.103.32.65,0,0,0,0,0,65535,0,42,471.4591837,icmp,89.103.32.65192.168.31.18500,normal
17:33.3,54,128,6,0,192.168.31.185,147.113.179.192,80,13690,20,0,0,0,0,54,471.4197449,tcp,147.113.179.192192.168.31.1851369080,malicious
17:33.3,42,128,1,0,192.168.31.185,7.215.183.187,0,0,0,0,0,65535,0,42,471.37918,icmp,7.215.183.187192.168.31.18500,normal
17:33.3,54,128,6,0,192.168.31.185,6.127.173.86,80,49726,20,0,0,0,0,54,471.3397563,tcp,6.127.173.86192.168.31.1854972680,malicious
17:33.3,54,128,6,0,192.168.31.185,216.230.218.71,80,1127,20,0,0,0,0,54,471.30034,tcp,216.230.218.71192.168.31.185112780,malicious
17:33.3,42,128,1,0,192.168.31.185,106.80.45.113,0,0,0,0,0,65535,0,42,471.2597979,icmp,106.80.45.113192.168.31.18500,normal
17:33.3,42,128,1,0,192.168.31.185,217.64.55.119,0,0,0,0,0,65535,0,42,471.2192635,icmp,217.64.55.119192.168.31.18500,normal
17:33.4,54,128,6,0,192.168.31.185,173.6.99.233,80,19943,20,0,0,0,0,54,471.1798697,tcp,173.6.99.233192.168.31.1851994380,malicious
17:33.4,54,128,6,0,192.168.31.185,180.89.198.114,80,57617,20,0,0,0,0,54,471.1404834,tcp,180.89.198.114192.168.31.1855761780,malicious
17:33.4,42,128,1,0,192.168.31.185,72.225.248.49,0,0,0,0,0,65535,0,42,471.0999717,icmp,72.225.248.49192.168.31.18500,normal
17:33.4,54,128,6,0,192.168.31.185,212.159.194.117,80,51720,20,0,0,0,0,54,471.0606003,tcp,212.159.194.117192.168.31.1855172080,malicious
17:33.4,54,128,6,0,192.168.31.185,73.216.234.238,80,27977,20,0,0,0,0,54,471.0212364,tcp,73.216.234.238192.168.31.1852797780,malicious
17:33.4,42,128,1,0,192.168.31.185,24.80.208.159,0,0,0,0,0,65535,0,42,470.9807475,icmp,24.80.208.159192.168.31.18500,normal
17:33.4,54,128,6,0,192.168.31.185,81.99.198.73,80,36440,20,0,0,0,0,54,470.9413985,tcp,81.99.198.73192.168.31.1853644080,malicious
17:33.4,54,128,6,0,192.168.31.185,201.25.115.254,80,64526,20,0,0,0,0,54,470.902057,tcp,201.25.115.254192.168.31.1856452680,malicious
17:33.4,42,128,1,0,192.168.31.185,202.117.39.4,0,0,0,0,0,65535,0,42,470.8615907,icmp,202.117.39.4192.168.31.18500,normal
17:33.4,42,128,1,0,192.168.31.185,140.59.160.241,0,0,0,0,0,65535,0,42,470.8211321,icmp,140.59.160.241192.168.31.18500,normal
17:33.4,54,128,6,0,192.168.31.185,74.83.113.106,80,6756,20,0,0,0,0,54,470.781813,tcp,74.83.113.106192.168.31.185675680,malicious
17:33.4,54,1,6,0,192.168.31.185,231.216.243.207,80,63117,20,0,0,0,0,54,470.7425014,tcp,231.216.243.207192.168.31.1856311780,malicious
17:33.4,54,128,6,0,192.168.31.185,16.232.190.76,80,44925,20,0,0,0,0,54,470.7031972,tcp,16.232.190.76192.168.31.1854492580,malicious
17:33.4,54,128,6,0,192.168.31.185,219.76.61.114,80,11933,20,0,0,0,0,54,470.6639004,tcp,219.76.61.114192.168.31.1851193380,malicious
17:33.5,54,128,6,0,192.168.31.185,178.232.244.128,80,1200,20,0,0,0,0,54,470.624611,tcp,178.232.244.128192.168.31.185120080,malicious
17:33.5,42,128,1,0,192.168.31.185,107.236.88.175,0,0,0,0,0,65535,0,42,470.5841976,icmp,107.236.88.175192.168.31.18500,normal
17:33.5,42,128,1,0,192.168.31.185,78.86.103.146,0,0,0,0,0,65535,0,42,470.5437918,icmp,78.86.103.146192.168.31.18500,normal
17:33.5,42,128,1,0,192.168.31.185,193.187.102.237,0,0,0,0,0,65535,0,42,470.5033937,icmp,193.187.102.237192.168.31.18500,normal
17:33.5,42,128,1,0,192.168.31.185,29.209.168.220,0,0,0,0,0,65535,0,42,470.4630031,icmp,29.209.168.220192.168.31.18500,normal
17:33.5,54,128,6,0,192.168.31.185,107.138.16.143,80,39188,20,0,0,0,0,54,470.4237512,tcp,107.138.16.143192.168.31.1853918880,malicious
17:33.5,54,128,6,0,192.168.31.185,184.245.105.61,80,38945,20,0,0,0,0,54,470.3845066,tcp,184.245.105.61192.168.31.1853894580,malicious
